r,t,y,AnnualVariableOperatingCost
REGION1,LNDCP03LRSOC,2029,0.0001
REGION1,LNDCP03LRSOC,2030,0.0001
REGION1,LNDCP03LRSOE,2017,0.0003
REGION1,LNDCP03LRSOE,2018,0.0003
REGION1,LNDCP03LRSOE,2019,0.0003
REGION1,LNDCP03LRSOE,2020,0.0002
REGION1,LNDCP03LRSOE,2021,0.0002
REGION1,LNDCP03LRSOE,2022,0.0002
REGION1,LNDCP03LRSOE,2023,0.0002
REGION1,LNDCP03LRSOE,2024,0.0001
REGION1,LNDCP03LRSOE,2025,0.0001
REGION1,LNDCP03LRSOE,2026,0.0001
REGION1,LNDCP03LRSOE,2027,0.0001
REGION1,LNDCP03LRSOE,2028,0.0001
REGION1,LNDCP03LRSOE,2029,0.0001
REGION1,LNDCP03LRSOE,2030,0.0001
REGION1,LNDCP04HINOC,2016,0.0007
REGION1,LNDCP04HINOC,2017,0.0006
REGION1,LNDCP04HINOC,2018,0.0006
REGION1,LNDCP04HINOC,2019,0.0005
REGION1,LNDCP04HINOC,2020,0.0005
REGION1,LNDCP04HINOC,2021,0.0004
REGION1,LNDCP04HINOC,2022,0.0004
REGION1,LNDCP04HINOC,2023,0.0004
REGION1,LNDCP04HINOC,2024,0.0003
REGION1,LNDCP04HINOC,2025,0.0003
REGION1,LNDCP04HINOC,2026,0.0002
REGION1,LNDCP04HINOC,2027,0.0002
REGION1,LNDCP04HINOC,2028,0.0001
REGION1,LNDCP04HINOC,2029,0.0001
REGION1,LNDCP04HINOC,2030,0.0
REGION1,LNDCP04HINOE,2016,0.0006
REGION1,LNDCP04HINOE,2017,0.0006
REGION1,LNDCP04HINOE,2018,0.0005
REGION1,LNDCP04HINOE,2019,0.0005
REGION1,LNDCP04HINOE,2020,0.0004
REGION1,LNDCP04HINOE,2021,0.0004
REGION1,LNDCP04HINOE,2022,0.0004
REGION1,LNDCP04HINOE,2023,0.0003
REGION1,LNDCP04HINOE,2024,0.0003
REGION1,LNDCP04HINOE,2025,0.0002
REGION1,LNDCP04HINOE,2026,0.0002
REGION1,LNDCP04HINOE,2027,0.0002
REGION1,LNDCP04HINOE,2028,0.0001
REGION1,LNDCP04HINOE,2029,0.0001
REGION1,LNDCP04HINOE,2030,0.0
REGION1,LNDCP04HINOW,2016,0.0008
REGION1,LNDCP04HINOW,2017,0.0007
REGION1,LNDCP04HINOW,2018,0.0007
REGION1,LNDCP04HINOW,2019,0.0006
REGION1,LNDCP04HINOW,2020,0.0006
REGION1,LNDCP04HINOW,2021,0.0005
REGION1,LNDCP04HINOW,2022,0.0005
REGION1,LNDCP04HINOW,2023,0.0004
REGION1,LNDCP04HINOW,2024,0.0004
REGION1,LNDCP04HINOW,2025,0.0003
REGION1,LNDCP04HINOW,2026,0.0003
REGION1,LNDCP04HINOW,2027,0.0002
REGION1,LNDCP04HINOW,2028,0.0002
REGION1,LNDCP04HINOW,2029,0.0001
REGION1,LNDCP04HINOW,2030,0.0001
REGION1,LNDCP04HIRRD,2016,0.0003
REGION1,LNDCP04HIRRD,2017,0.0003
REGION1,LNDCP04HIRRD,2018,0.0003
REGION1,LNDCP04HIRRD,2019,0.0003
REGION1,LNDCP04HIRRD,2020,0.0002
REGION1,LNDCP04HIRRD,2021,0.0002
REGION1,LNDCP04HIRRD,2022,0.0002
REGION1,LNDCP04HIRRD,2023,0.0002
REGION1,LNDCP04HIRRD,2024,0.0002
REGION1,LNDCP04HIRRD,2025,0.0001
REGION1,LNDCP04HIRRD,2026,0.0001
REGION1,LNDCP04HIRRD,2027,0.0001
REGION1,LNDCP04HIRRD,2028,0.0001
REGION1,LNDCP04HIRRD,2029,0.0
REGION1,LNDCP04HIRRD,2030,0.0
REGION1,LNDCP04HISOC,2016,0.0012
REGION1,LNDCP04HISOC,2017,0.0011
REGION1,LNDCP04HISOC,2018,0.001
REGION1,LNDCP04HISOC,2019,0.0009
REGION1,LNDCP04HISOC,2020,0.0009
REGION1,LNDCP04HISOC,2021,0.0008
REGION1,LNDCP04HISOC,2022,0.0007
REGION1,LNDCP04HISOC,2023,0.0006
REGION1,LNDCP04HISOC,2024,0.0005
REGION1,LNDCP04HISOC,2025,0.0005
REGION1,LNDCP04HISOC,2026,0.0004
REGION1,LNDCP04HISOC,2027,0.0003
REGION1,LNDCP04HISOC,2028,0.0002
REGION1,LNDCP04HISOC,2029,0.0002
REGION1,LNDCP04HISOC,2030,0.0001
REGION1,LNDCP04HISOE,2016,0.0007
REGION1,LNDCP04HISOE,2017,0.0006
REGION1,LNDCP04HISOE,2018,0.0006
REGION1,LNDCP04HISOE,2019,0.0005
REGION1,LNDCP04HISOE,2020,0.0005
REGION1,LNDCP04HISOE,2021,0.0004
REGION1,LNDCP04HISOE,2022,0.0004
REGION1,LNDCP04HISOE,2023,0.0003
REGION1,LNDCP04HISOE,2024,0.0003
REGION1,LNDCP04HISOE,2025,0.0003
REGION1,LNDCP04HISOE,2026,0.0002
REGION1,LNDCP04HISOE,2027,0.0002
REGION1,LNDCP04HISOE,2028,0.0001
REGION1,LNDCP04HISOE,2029,0.0001
REGION1,LNDCP04HISOE,2030,0.0
REGION1,LNDCP04HRNOC,2016,0.0009
REGION1,LNDCP04HRNOC,2017,0.0008
REGION1,LNDCP04HRNOC,2018,0.0007
REGION1,LNDCP04HRNOC,2019,0.0007
REGION1,LNDCP04HRNOC,2020,0.0006
REGION1,LNDCP04HRNOC,2021,0.0006
REGION1,LNDCP04HRNOC,2022,0.0005
REGION1,LNDCP04HRNOC,2023,0.0005
REGION1,LNDCP04HRNOC,2024,0.0004
REGION1,LNDCP04HRNOC,2025,0.0003
REGION1,LNDCP04HRNOC,2026,0.0003
REGION1,LNDCP04HRNOC,2027,0.0002
REGION1,LNDCP04HRNOC,2028,0.0002
REGION1,LNDCP04HRNOC,2029,0.0001
REGION1,LNDCP04HRNOC,2030,0.0001
REGION1,LNDCP04HRNOE,2016,0.0008
REGION1,LNDCP04HRNOE,2017,0.0007
REGION1,LNDCP04HRNOE,2018,0.0007
REGION1,LNDCP04HRNOE,2019,0.0006
REGION1,LNDCP04HRNOE,2020,0.0006
REGION1,LNDCP04HRNOE,2021,0.0005
REGION1,LNDCP04HRNOE,2022,0.0005
REGION1,LNDCP04HRNOE,2023,0.0004
REGION1,LNDCP04HRNOE,2024,0.0004
REGION1,LNDCP04HRNOE,2025,0.0003
REGION1,LNDCP04HRNOE,2026,0.0003
REGION1,LNDCP04HRNOE,2027,0.0002
REGION1,LNDCP04HRNOE,2028,0.0002
REGION1,LNDCP04HRNOE,2029,0.0001
REGION1,LNDCP04HRNOE,2030,0.0001
REGION1,LNDCP04HRNOW,2016,0.001
REGION1,LNDCP04HRNOW,2017,0.001
REGION1,LNDCP04HRNOW,2018,0.0009
REGION1,LNDCP04HRNOW,2019,0.0008
REGION1,LNDCP04HRNOW,2020,0.0008
REGION1,LNDCP04HRNOW,2021,0.0007
REGION1,LNDCP04HRNOW,2022,0.0006
REGION1,LNDCP04HRNOW,2023,0.0005
REGION1,LNDCP04HRNOW,2024,0.0005
REGION1,LNDCP04HRNOW,2025,0.0004
REGION1,LNDCP04HRNOW,2026,0.0003
REGION1,LNDCP04HRNOW,2027,0.0003
REGION1,LNDCP04HRNOW,2028,0.0002
REGION1,LNDCP04HRNOW,2029,0.0001
REGION1,LNDCP04HRNOW,2030,0.0001
REGION1,LNDCP04HRRRD,2016,0.0004
REGION1,LNDCP04HRRRD,2017,0.0004
REGION1,LNDCP04HRRRD,2018,0.0004
REGION1,LNDCP04HRRRD,2019,0.0003
REGION1,LNDCP04HRRRD,2020,0.0003
REGION1,LNDCP04HRRRD,2021,0.0003
REGION1,LNDCP04HRRRD,2022,0.0003
REGION1,LNDCP04HRRRD,2023,0.0002
REGION1,LNDCP04HRRRD,2024,0.0002
REGION1,LNDCP04HRRRD,2025,0.0002
REGION1,LNDCP04HRRRD,2026,0.0001
REGION1,LNDCP04HRRRD,2027,0.0001
REGION1,LNDCP04HRRRD,2028,0.0001
REGION1,LNDCP04HRRRD,2029,0.0001
REGION1,LNDCP04HRRRD,2030,0.0
REGION1,LNDCP04HRSOC,2016,0.0015
REGION1,LNDCP04HRSOC,2017,0.0014
REGION1,LNDCP04HRSOC,2018,0.0013
REGION1,LNDCP04HRSOC,2019,0.0012
REGION1,LNDCP04HRSOC,2020,0.0011
REGION1,LNDCP04HRSOC,2021,0.001
REGION1,LNDCP04HRSOC,2022,0.0009
REGION1,LNDCP04HRSOC,2023,0.0008
REGION1,LNDCP04HRSOC,2024,0.0007
REGION1,LNDCP04HRSOC,2025,0.0006
REGION1,LNDCP04HRSOC,2026,0.0005
REGION1,LNDCP04HRSOC,2027,0.0004
REGION1,LNDCP04HRSOC,2028,0.0003
REGION1,LNDCP04HRSOC,2029,0.0002
REGION1,LNDCP04HRSOC,2030,0.0001
REGION1,LNDCP04HRSOE,2016,0.0009
REGION1,LNDCP04HRSOE,2017,0.0008
REGION1,LNDCP04HRSOE,2018,0.0007
REGION1,LNDCP04HRSOE,2019,0.0007
REGION1,LNDCP04HRSOE,2020,0.0006
REGION1,LNDCP04HRSOE,2021,0.0006
REGION1,LNDCP04HRSOE,2022,0.0005
REGION1,LNDCP04HRSOE,2023,0.0005
REGION1,LNDCP04HRSOE,2024,0.0004
REGION1,LNDCP04HRSOE,2025,0.0003
REGION1,LNDCP04HRSOE,2026,0.0003
REGION1,LNDCP04HRSOE,2027,0.0002
REGION1,LNDCP04HRSOE,2028,0.0002
REGION1,LNDCP04HRSOE,2029,0.0001
REGION1,LNDCP04HRSOE,2030,0.0001
REGION1,LNDCP04IINOC,2016,0.0007
REGION1,LNDCP04IINOC,2017,0.0006
REGION1,LNDCP04IINOC,2018,0.0006
REGION1,LNDCP04IINOC,2019,0.0005
REGION1,LNDCP04IINOC,2020,0.0005
REGION1,LNDCP04IINOC,2021,0.0004
REGION1,LNDCP04IINOC,2022,0.0004
REGION1,LNDCP04IINOC,2023,0.0004
REGION1,LNDCP04IINOC,2024,0.0003
REGION1,LNDCP04IINOC,2025,0.0003
REGION1,LNDCP04IINOC,2026,0.0002
REGION1,LNDCP04IINOC,2027,0.0002
REGION1,LNDCP04IINOC,2028,0.0002
REGION1,LNDCP04IINOC,2029,0.0001
REGION1,LNDCP04IINOC,2030,0.0001
REGION1,LNDCP04IINOE,2016,0.0006
REGION1,LNDCP04IINOE,2017,0.0006
REGION1,LNDCP04IINOE,2018,0.0005
REGION1,LNDCP04IINOE,2019,0.0005
REGION1,LNDCP04IINOE,2020,0.0004
REGION1,LNDCP04IINOE,2021,0.0004
REGION1,LNDCP04IINOE,2022,0.0004
REGION1,LNDCP04IINOE,2023,0.0003
REGION1,LNDCP04IINOE,2024,0.0003
REGION1,LNDCP04IINOE,2025,0.0002
REGION1,LNDCP04IINOE,2026,0.0002
REGION1,LNDCP04IINOE,2027,0.0002
REGION1,LNDCP04IINOE,2028,0.0001
REGION1,LNDCP04IINOE,2029,0.0001
REGION1,LNDCP04IINOE,2030,0.0001
REGION1,LNDCP04IINOW,2016,0.0008
REGION1,LNDCP04IINOW,2017,0.0007
REGION1,LNDCP04IINOW,2018,0.0007
REGION1,LNDCP04IINOW,2019,0.0006
REGION1,LNDCP04IINOW,2020,0.0006
REGION1,LNDCP04IINOW,2021,0.0005
REGION1,LNDCP04IINOW,2022,0.0005
REGION1,LNDCP04IINOW,2023,0.0004
REGION1,LNDCP04IINOW,2024,0.0004
REGION1,LNDCP04IINOW,2025,0.0003
REGION1,LNDCP04IINOW,2026,0.0003
REGION1,LNDCP04IINOW,2027,0.0002
REGION1,LNDCP04IINOW,2028,0.0002
REGION1,LNDCP04IINOW,2029,0.0002
REGION1,LNDCP04IINOW,2030,0.0001
REGION1,LNDCP04IIRRD,2016,0.0003
REGION1,LNDCP04IIRRD,2017,0.0003
REGION1,LNDCP04IIRRD,2018,0.0003
REGION1,LNDCP04IIRRD,2019,0.0003
REGION1,LNDCP04IIRRD,2020,0.0002
REGION1,LNDCP04IIRRD,2021,0.0002
REGION1,LNDCP04IIRRD,2022,0.0002
REGION1,LNDCP04IIRRD,2023,0.0002
REGION1,LNDCP04IIRRD,2024,0.0002
REGION1,LNDCP04IIRRD,2025,0.0001
REGION1,LNDCP04IIRRD,2026,0.0001
REGION1,LNDCP04IIRRD,2027,0.0001
REGION1,LNDCP04IIRRD,2028,0.0001
REGION1,LNDCP04IIRRD,2029,0.0001
REGION1,LNDCP04IIRRD,2030,0.0001
REGION1,LNDCP04IISOC,2016,0.0012
REGION1,LNDCP04IISOC,2017,0.0011
REGION1,LNDCP04IISOC,2018,0.001
REGION1,LNDCP04IISOC,2019,0.0009
REGION1,LNDCP04IISOC,2020,0.0009
REGION1,LNDCP04IISOC,2021,0.0008
REGION1,LNDCP04IISOC,2022,0.0007
REGION1,LNDCP04IISOC,2023,0.0006
REGION1,LNDCP04IISOC,2024,0.0005
REGION1,LNDCP04IISOC,2025,0.0005
REGION1,LNDCP04IISOC,2026,0.0004
REGION1,LNDCP04IISOC,2027,0.0003
REGION1,LNDCP04IISOC,2028,0.0003
REGION1,LNDCP04IISOC,2029,0.0002
REGION1,LNDCP04IISOC,2030,0.0002
REGION1,LNDCP04IISOE,2016,0.0007
REGION1,LNDCP04IISOE,2017,0.0006
REGION1,LNDCP04IISOE,2018,0.0006
REGION1,LNDCP04IISOE,2019,0.0005
REGION1,LNDCP04IISOE,2020,0.0005
REGION1,LNDCP04IISOE,2021,0.0004
REGION1,LNDCP04IISOE,2022,0.0004
REGION1,LNDCP04IISOE,2023,0.0003
REGION1,LNDCP04IISOE,2024,0.0003
REGION1,LNDCP04IISOE,2025,0.0003
REGION1,LNDCP04IISOE,2026,0.0002
REGION1,LNDCP04IISOE,2027,0.0002
REGION1,LNDCP04IISOE,2028,0.0002
REGION1,LNDCP04IISOE,2029,0.0001
REGION1,LNDCP04IISOE,2030,0.0001
REGION1,LNDCP04IRNOC,2016,0.0011
REGION1,LNDCP04IRNOC,2017,0.0011
REGION1,LNDCP04IRNOC,2018,0.001
REGION1,LNDCP04IRNOC,2019,0.0009
REGION1,LNDCP04IRNOC,2020,0.0008
REGION1,LNDCP04IRNOC,2021,0.0008
REGION1,LNDCP04IRNOC,2022,0.0007
REGION1,LNDCP04IRNOC,2023,0.0006
REGION1,LNDCP04IRNOC,2024,0.0005
REGION1,LNDCP04IRNOC,2025,0.0005
REGION1,LNDCP04IRNOC,2026,0.0004
REGION1,LNDCP04IRNOC,2027,0.0003
REGION1,LNDCP04IRNOC,2028,0.0003
REGION1,LNDCP04IRNOC,2029,0.0002
REGION1,LNDCP04IRNOC,2030,0.0002
REGION1,LNDCP04IRNOE,2016,0.0084
REGION1,LNDCP04IRNOE,2017,0.0099
REGION1,LNDCP04IRNOE,2018,0.0115
REGION1,LNDCP04IRNOE,2019,0.0129
REGION1,LNDCP04IRNOE,2020,0.0144
REGION1,LNDCP04IRNOE,2021,0.0159
REGION1,LNDCP04IRNOE,2022,0.0175
REGION1,LNDCP04IRNOE,2023,0.019
REGION1,LNDCP04IRNOE,2024,0.0206
REGION1,LNDCP04IRNOE,2025,0.0219
REGION1,LNDCP04IRNOE,2026,0.0228
REGION1,LNDCP04IRNOE,2027,0.0237
REGION1,LNDCP04IRNOE,2028,0.0244
REGION1,LNDCP04IRNOE,2029,0.0252
REGION1,LNDCP04IRNOE,2030,0.0258
REGION1,LNDCP04IRNOW,2016,0.0014
REGION1,LNDCP04IRNOW,2017,0.0029
REGION1,LNDCP04IRNOW,2018,0.0044
REGION1,LNDCP04IRNOW,2019,0.006
REGION1,LNDCP04IRNOW,2020,0.0081
REGION1,LNDCP04IRNOW,2021,0.0102
REGION1,LNDCP04IRNOW,2022,0.0122
REGION1,LNDCP04IRNOW,2023,0.0141
REGION1,LNDCP04IRNOW,2024,0.0159
REGION1,LNDCP04IRNOW,2025,0.018
REGION1,LNDCP04IRNOW,2026,0.0203
REGION1,LNDCP04IRNOW,2027,0.0225
REGION1,LNDCP04IRNOW,2028,0.0247
REGION1,LNDCP04IRNOW,2029,0.0268
REGION1,LNDCP04IRNOW,2030,0.0287
REGION1,LNDCP04IRRRD,2016,0.0006
REGION1,LNDCP04IRRRD,2017,0.0005
REGION1,LNDCP04IRRRD,2018,0.0005
REGION1,LNDCP04IRRRD,2019,0.0005
REGION1,LNDCP04IRRRD,2020,0.0004
REGION1,LNDCP04IRRRD,2021,0.0004
REGION1,LNDCP04IRRRD,2022,0.0003
REGION1,LNDCP04IRRRD,2023,0.0003
REGION1,LNDCP04IRRRD,2024,0.0003
REGION1,LNDCP04IRRRD,2025,0.0002
REGION1,LNDCP04IRRRD,2026,0.0002
REGION1,LNDCP04IRRRD,2027,0.0002
REGION1,LNDCP04IRRRD,2028,0.0001
REGION1,LNDCP04IRRRD,2029,0.0001
REGION1,LNDCP04IRRRD,2030,0.0001
REGION1,LNDCP04IRSOC,2016,0.002
REGION1,LNDCP04IRSOC,2017,0.0019
REGION1,LNDCP04IRSOC,2018,0.0018
REGION1,LNDCP04IRSOC,2019,0.0016
REGION1,LNDCP04IRSOC,2020,0.0015
REGION1,LNDCP04IRSOC,2021,0.0014
REGION1,LNDCP04IRSOC,2022,0.0012
REGION1,LNDCP04IRSOC,2023,0.0011
REGION1,LNDCP04IRSOC,2024,0.0009
REGION1,LNDCP04IRSOC,2025,0.0008
REGION1,LNDCP04IRSOC,2026,0.0007
REGION1,LNDCP04IRSOC,2027,0.0006
REGION1,LNDCP04IRSOC,2028,0.0005
REGION1,LNDCP04IRSOC,2029,0.0004
REGION1,LNDCP04IRSOC,2030,0.0004
REGION1,LNDCP04IRSOE,2016,0.0011
REGION1,LNDCP04IRSOE,2017,0.0011
REGION1,LNDCP04IRSOE,2018,0.001
REGION1,LNDCP04IRSOE,2019,0.0009
REGION1,LNDCP04IRSOE,2020,0.0008
REGION1,LNDCP04IRSOE,2021,0.0008
REGION1,LNDCP04IRSOE,2022,0.0007
REGION1,LNDCP04IRSOE,2023,0.0006
REGION1,LNDCP04IRSOE,2024,0.0005
REGION1,LNDCP04IRSOE,2025,0.0004
REGION1,LNDCP04IRSOE,2026,0.0004
REGION1,LNDCP04IRSOE,2027,0.0003
REGION1,LNDCP04IRSOE,2028,0.0003
REGION1,LNDCP04IRSOE,2029,0.0002
REGION1,LNDCP04IRSOE,2030,0.0002
REGION1,LNDCP04LRNOC,2016,0.0009
REGION1,LNDCP04LRNOC,2017,0.0008
REGION1,LNDCP04LRNOC,2018,0.0007
REGION1,LNDCP04LRNOC,2019,0.0007
REGION1,LNDCP04LRNOC,2020,0.0006
REGION1,LNDCP04LRNOC,2021,0.0006
REGION1,LNDCP04LRNOC,2022,0.0005
REGION1,LNDCP04LRNOC,2023,0.0005
REGION1,LNDCP04LRNOC,2024,0.0004
REGION1,LNDCP04LRNOC,2025,0.0003
REGION1,LNDCP04LRNOC,2026,0.0003
REGION1,LNDCP04LRNOC,2027,0.0002
REGION1,LNDCP04LRNOC,2028,0.0002
REGION1,LNDCP04LRNOC,2029,0.0002
REGION1,LNDCP04LRNOC,2030,0.0001
REGION1,LNDCP04LRNOE,2016,0.0008
REGION1,LNDCP04LRNOE,2017,0.0007
REGION1,LNDCP04LRNOE,2018,0.0007
REGION1,LNDCP04LRNOE,2019,0.0006
REGION1,LNDCP04LRNOE,2020,0.0006
REGION1,LNDCP04LRNOE,2021,0.0005
REGION1,LNDCP04LRNOE,2022,0.0005
REGION1,LNDCP04LRNOE,2023,0.0004
REGION1,LNDCP04LRNOE,2024,0.0004
REGION1,LNDCP04LRNOE,2025,0.0003
REGION1,LNDCP04LRNOE,2026,0.0003
REGION1,LNDCP04LRNOE,2027,0.0002
REGION1,LNDCP04LRNOE,2028,0.0002
REGION1,LNDCP04LRNOE,2029,0.0002
REGION1,LNDCP04LRNOE,2030,0.0001
REGION1,LNDCP04LRNOW,2016,0.001
REGION1,LNDCP04LRNOW,2017,0.001
REGION1,LNDCP04LRNOW,2018,0.0009
REGION1,LNDCP04LRNOW,2019,0.0008
REGION1,LNDCP04LRNOW,2020,0.0008
REGION1,LNDCP04LRNOW,2021,0.0007
REGION1,LNDCP04LRNOW,2022,0.0006
REGION1,LNDCP04LRNOW,2023,0.0005
REGION1,LNDCP04LRNOW,2024,0.0005
REGION1,LNDCP04LRNOW,2025,0.0004
REGION1,LNDCP04LRNOW,2026,0.0003
REGION1,LNDCP04LRNOW,2027,0.0003
REGION1,LNDCP04LRNOW,2028,0.0002
REGION1,LNDCP04LRNOW,2029,0.0002
REGION1,LNDCP04LRNOW,2030,0.0002
REGION1,LNDCP04LRRRD,2016,0.0004
REGION1,LNDCP04LRRRD,2017,0.0004
REGION1,LNDCP04LRRRD,2018,0.0004
REGION1,LNDCP04LRRRD,2019,0.0003
REGION1,LNDCP04LRRRD,2020,0.0003
REGION1,LNDCP04LRRRD,2021,0.0003
REGION1,LNDCP04LRRRD,2022,0.0003
REGION1,LNDCP04LRRRD,2023,0.0002
REGION1,LNDCP04LRRRD,2024,0.0002
REGION1,LNDCP04LRRRD,2025,0.0002
REGION1,LNDCP04LRRRD,2026,0.0001
REGION1,LNDCP04LRRRD,2027,0.0001
REGION1,LNDCP04LRRRD,2028,0.0001
REGION1,LNDCP04LRRRD,2029,0.0001
REGION1,LNDCP04LRRRD,2030,0.0001
REGION1,LNDCP04LRSOC,2016,0.0015
REGION1,LNDCP04LRSOC,2017,0.0014
REGION1,LNDCP04LRSOC,2018,0.0013
REGION1,LNDCP04LRSOC,2019,0.0012
REGION1,LNDCP04LRSOC,2020,0.0011
REGION1,LNDCP04LRSOC,2021,0.001
REGION1,LNDCP04LRSOC,2022,0.0009
REGION1,LNDCP04LRSOC,2023,0.0008
REGION1,LNDCP04LRSOC,2024,0.0007
REGION1,LNDCP04LRSOC,2025,0.0006
REGION1,LNDCP04LRSOC,2026,0.0005
REGION1,LNDCP04LRSOC,2027,0.0004
REGION1,LNDCP04LRSOC,2028,0.0003
REGION1,LNDCP04LRSOC,2029,0.0003
REGION1,LNDCP04LRSOC,2030,0.0002
REGION1,LNDCP04LRSOE,2016,0.0009
REGION1,LNDCP04LRSOE,2017,0.0008
REGION1,LNDCP04LRSOE,2018,0.0007
REGION1,LNDCP04LRSOE,2019,0.0007
REGION1,LNDCP04LRSOE,2020,0.0006
REGION1,LNDCP04LRSOE,2021,0.0006
REGION1,LNDCP04LRSOE,2022,0.0005
REGION1,LNDCP04LRSOE,2023,0.0005
REGION1,LNDCP04LRSOE,2024,0.0004
REGION1,LNDCP04LRSOE,2025,0.0003
REGION1,LNDCP04LRSOE,2026,0.0003
REGION1,LNDCP04LRSOE,2027,0.0002
REGION1,LNDCP04LRSOE,2028,0.0002
REGION1,LNDCP04LRSOE,2029,0.0002
REGION1,LNDCP04LRSOE,2030,0.0001
REGION1,LNDCP05HIMRD,2016,0.0043
REGION1,LNDCP05HIMRD,2017,0.0055
REGION1,LNDCP05HIMRD,2018,0.0071
REGION1,LNDCP05HIMRD,2019,0.0081
REGION1,LNDCP05HIMRD,2020,0.0096
REGION1,LNDCP05HIMRD,2021,0.011
REGION1,LNDCP05HIMRD,2022,0.0122
REGION1,LNDCP05HIMRD,2023,0.0134
REGION1,LNDCP05HIMRD,2024,0.0147
REGION1,LNDCP05HIMRD,2025,0.0158
REGION1,LNDCP05HIMRD,2026,0.0167
REGION1,LNDCP05HIMRD,2027,0.0177
REGION1,LNDCP05HIMRD,2028,0.0186
REGION1,LNDCP05HIMRD,2029,0.0194
REGION1,LNDCP05HIMRD,2030,0.0201
REGION1,LNDCP05HINOC,2016,0.0047
REGION1,LNDCP05HINOC,2017,0.0044
REGION1,LNDCP05HINOC,2018,0.0041
REGION1,LNDCP05HINOC,2019,0.0038
REGION1,LNDCP05HINOC,2020,0.0044
REGION1,LNDCP05HINOC,2021,0.0052
REGION1,LNDCP05HINOC,2022,0.0058
REGION1,LNDCP05HINOC,2023,0.0062
REGION1,LNDCP05HINOC,2024,0.0066
REGION1,LNDCP05HINOC,2025,0.007
REGION1,LNDCP05HINOC,2026,0.0073
REGION1,LNDCP05HINOC,2027,0.0077
REGION1,LNDCP05HINOC,2028,0.0081
REGION1,LNDCP05HINOC,2029,0.0086
REGION1,LNDCP05HINOC,2030,0.0089
REGION1,LNDCP05HINOE,2016,0.0042
REGION1,LNDCP05HINOE,2017,0.004
REGION1,LNDCP05HINOE,2018,0.0037
REGION1,LNDCP05HINOE,2019,0.0034
REGION1,LNDCP05HINOE,2020,0.0031
REGION1,LNDCP05HINOE,2021,0.0028
REGION1,LNDCP05HINOE,2022,0.0025
REGION1,LNDCP05HINOE,2023,0.0023
REGION1,LNDCP05HINOE,2024,0.002
REGION1,LNDCP05HINOE,2025,0.0017
REGION1,LNDCP05HINOE,2026,0.0014
REGION1,LNDCP05HINOE,2027,0.0011
REGION1,LNDCP05HINOE,2028,0.0008
REGION1,LNDCP05HINOE,2029,0.0006
REGION1,LNDCP05HINOE,2030,0.0003
REGION1,LNDCP05HINOW,2016,0.0056
REGION1,LNDCP05HINOW,2017,0.0052
REGION1,LNDCP05HINOW,2018,0.0048
REGION1,LNDCP05HINOW,2019,0.0045
REGION1,LNDCP05HINOW,2020,0.0041
REGION1,LNDCP05HINOW,2021,0.0037
REGION1,LNDCP05HINOW,2022,0.0033
REGION1,LNDCP05HINOW,2023,0.003
REGION1,LNDCP05HINOW,2024,0.0026
REGION1,LNDCP05HINOW,2025,0.0022
REGION1,LNDCP05HINOW,2026,0.0019
REGION1,LNDCP05HINOW,2027,0.0015
REGION1,LNDCP05HINOW,2028,0.0011
REGION1,LNDCP05HINOW,2029,0.0007
REGION1,LNDCP05HINOW,2030,0.0004
REGION1,LNDCP05HIRRD,2016,0.0024
REGION1,LNDCP05HIRRD,2017,0.0022
REGION1,LNDCP05HIRRD,2018,0.0021
REGION1,LNDCP05HIRRD,2019,0.0019
REGION1,LNDCP05HIRRD,2020,0.0017
REGION1,LNDCP05HIRRD,2021,0.0016
REGION1,LNDCP05HIRRD,2022,0.0014
REGION1,LNDCP05HIRRD,2023,0.0013
REGION1,LNDCP05HIRRD,2024,0.0011
REGION1,LNDCP05HIRRD,2025,0.001
REGION1,LNDCP05HIRRD,2026,0.0008
REGION1,LNDCP05HIRRD,2027,0.0006
REGION1,LNDCP05HIRRD,2028,0.0005
REGION1,LNDCP05HIRRD,2029,0.0004
REGION1,LNDCP05HIRRD,2030,0.0003
REGION1,LNDCP05HISOC,2016,0.0083
REGION1,LNDCP05HISOC,2017,0.012
REGION1,LNDCP05HISOC,2018,0.0153
REGION1,LNDCP05HISOC,2019,0.0183
REGION1,LNDCP05HISOC,2020,0.0217
REGION1,LNDCP05HISOC,2021,0.0249
REGION1,LNDCP05HISOC,2022,0.0282
REGION1,LNDCP05HISOC,2023,0.0314
REGION1,LNDCP05HISOC,2024,0.0343
REGION1,LNDCP05HISOC,2025,0.0372
REGION1,LNDCP05HISOC,2026,0.0398
REGION1,LNDCP05HISOC,2027,0.0423
REGION1,LNDCP05HISOC,2028,0.0445
REGION1,LNDCP05HISOC,2029,0.047
REGION1,LNDCP05HISOC,2030,0.0487
REGION1,LNDCP05HISOE,2016,0.0046
REGION1,LNDCP05HISOE,2017,0.0043
REGION1,LNDCP05HISOE,2018,0.004
REGION1,LNDCP05HISOE,2019,0.0037
REGION1,LNDCP05HISOE,2020,0.0034
REGION1,LNDCP05HISOE,2021,0.0031
REGION1,LNDCP05HISOE,2022,0.0028
REGION1,LNDCP05HISOE,2023,0.0025
REGION1,LNDCP05HISOE,2024,0.0024
REGION1,LNDCP05HISOE,2025,0.0027
REGION1,LNDCP05HISOE,2026,0.0033
REGION1,LNDCP05HISOE,2027,0.0043
REGION1,LNDCP05HISOE,2028,0.0053
